unique_id,ward_id,disease_type,date,new_cases,rainfall_mm,humidity,temperature,citizen_reports,total_beds,occupied_beds,available_beds,icu_beds
Ward_005__Influenza,Ward_005,Influenza,2025-05-12,1,1.41,63.6,31.4,1,170,71,99,17
Ward_005__Influenza,Ward_005,Influenza,2025-05-19,4,7.22,58.9,30.4,2,170,78,92,17
Ward_005__Influenza,Ward_005,Influenza,2025-05-26,1,3.05,56.8,28.7,0,170,75,95,17
Ward_005__Influenza,Ward_005,Influenza,2025-06-02,17,98.62,79.1,25.5,6,170,83,87,17
Ward_005__Influenza,Ward_005,Influenza,2025-06-09,6,111.22,79.1,24.5,3,170,81,89,17
Ward_005__Influenza,Ward_005,Influenza,2025-06-16,21,106.48,75.0,27.7,8,170,103,67,17
Ward_005__Influenza,Ward_005,Influenza,2025-06-23,6,115.22,89.9,27.8,5,170,88,82,17
Ward_005__Influenza,Ward_005,Influenza,2025-06-30,5,48.05,64.7,25.3,2,170,80,90,17
Ward_005__Influenza,Ward_005,Influenza,2025-07-07,5,72.57,75.2,24.9,1,170,80,90,17
Ward_005__Influenza,Ward_005,Influenza,2025-07-14,8,120.14,83.1,22.3,4,170,87,83,17
Ward_005__Influenza,Ward_005,Influenza,2025-07-21,13,88.24,75.3,25.8,10,170,104,66,17
Ward_005__Influenza,Ward_005,Influenza,2025-07-28,7,101.36,76.4,25.2,6,170,93,77,17
Ward_005__Influenza,Ward_005,Influenza,2025-08-04,6,124.55,87.3,25.1,2,170,80,90,17
Ward_005__Influenza,Ward_005,Influenza,2025-08-11,4,62.14,81.0,22.4,1,170,83,87,17
Ward_005__Influenza,Ward_005,Influenza,2025-08-18,9,48.03,65.6,23.2,6,170,93,77,17
Ward_005__Influenza,Ward_005,Influenza,2025-08-25,2,30.1,72.8,25.1,1,170,87,83,17
Ward_005__Influenza,Ward_005,Influenza,2025-09-01,5,51.23,63.2,24.7,3,170,91,79,17
Ward_005__Influenza,Ward_005,Influenza,2025-09-08,7,79.34,74.7,26.8,2,170,86,84,17
Ward_005__Influenza,Ward_005,Influenza,2025-09-15,6,64.6,72.1,27.3,5,170,93,77,17
Ward_005__Influenza,Ward_005,Influenza,2025-09-22,6,134.23,92.8,25.0,6,170,90,80,17
Ward_005__Influenza,Ward_005,Influenza,2025-09-29,10,101.52,78.1,26.1,3,170,86,84,17
Ward_005__Influenza,Ward_005,Influenza,2025-10-06,3,17.73,64.3,27.3,2,170,75,95,17
Ward_005__Influenza,Ward_005,Influenza,2025-10-13,2,12.8,62.0,25.8,0,170,80,90,17
Ward_005__Influenza,Ward_005,Influenza,2025-10-20,3,4.12,62.5,28.4,2,170,74,96,17
Ward_005__Influenza,Ward_005,Influenza,2025-10-27,3,14.55,63.2,25.5,3,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2023-01-02,0,22.16,71.3,20.3,0,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2023-01-09,2,27.49,61.9,20.3,0,170,78,92,17
Ward_005__Cholera,Ward_005,Cholera,2023-01-16,1,2.04,62.9,19.9,1,170,77,93,17
Ward_005__Cholera,Ward_005,Cholera,2023-01-23,5,5.32,68.3,19.9,2,170,77,93,17
Ward_005__Cholera,Ward_005,Cholera,2023-01-30,1,10.04,66.0,18.1,0,170,80,90,17
Ward_005__Cholera,Ward_005,Cholera,2023-02-06,2,19.54,64.0,23.1,0,170,78,92,17
Ward_005__Cholera,Ward_005,Cholera,2023-02-13,3,0.0,60.2,21.5,1,170,78,92,17
Ward_005__Cholera,Ward_005,Cholera,2023-02-20,0,18.94,63.5,22.1,1,170,73,97,17
Ward_005__Cholera,Ward_005,Cholera,2023-02-27,1,0.0,57.6,17.2,1,170,73,97,17
Ward_005__Cholera,Ward_005,Cholera,2023-03-06,2,0.03,64.1,26.1,0,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2023-03-13,1,10.08,50.3,23.5,2,170,74,96,17
Ward_005__Cholera,Ward_005,Cholera,2023-03-20,1,1.75,65.8,26.6,2,170,71,99,17
Ward_005__Cholera,Ward_005,Cholera,2023-03-27,1,7.28,60.0,26.3,1,170,74,96,17
Ward_005__Cholera,Ward_005,Cholera,2023-04-03,1,6.7,56.0,24.5,0,170,74,96,17
Ward_005__Cholera,Ward_005,Cholera,2023-04-10,3,24.87,66.1,22.8,2,170,76,94,17
Ward_005__Cholera,Ward_005,Cholera,2023-04-17,0,15.86,61.4,30.4,0,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2023-04-24,2,24.83,70.9,23.6,1,170,78,92,17
Ward_005__Cholera,Ward_005,Cholera,2023-05-01,3,0.0,61.3,22.3,3,170,81,89,17
Ward_005__Cholera,Ward_005,Cholera,2023-05-08,1,11.87,57.1,25.7,2,170,76,94,17
Ward_005__Cholera,Ward_005,Cholera,2023-05-15,1,2.43,58.5,24.5,0,170,77,93,17
Ward_005__Cholera,Ward_005,Cholera,2023-05-22,2,3.24,60.9,24.9,2,170,77,93,17
Ward_005__Cholera,Ward_005,Cholera,2023-05-29,0,2.53,62.9,28.2,0,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2023-06-05,0,65.21,68.4,27.5,0,170,76,94,17
Ward_005__Cholera,Ward_005,Cholera,2023-06-12,3,83.23,76.6,22.8,1,170,82,88,17
Ward_005__Cholera,Ward_005,Cholera,2023-06-19,2,14.4,59.7,27.8,4,170,77,93,17
Ward_005__Cholera,Ward_005,Cholera,2023-06-26,2,91.87,69.4,24.4,0,170,93,77,17
Ward_005__Cholera,Ward_005,Cholera,2023-07-03,3,114.31,86.6,25.2,1,170,89,81,17
Ward_005__Cholera,Ward_005,Cholera,2023-07-10,5,62.29,71.0,27.6,4,170,102,68,17
Ward_005__Cholera,Ward_005,Cholera,2023-07-17,23,84.09,69.9,27.6,16,170,100,70,17
Ward_005__Cholera,Ward_005,Cholera,2023-07-24,3,57.01,78.3,28.7,2,170,79,91,17
Ward_005__Cholera,Ward_005,Cholera,2023-07-31,3,56.04,60.9,26.8,0,170,81,89,17
Ward_005__Cholera,Ward_005,Cholera,2023-08-07,4,79.44,80.6,24.9,1,170,82,88,17
Ward_005__Cholera,Ward_005,Cholera,2023-08-14,1,95.75,76.9,22.8,0,170,80,90,17
Ward_005__Cholera,Ward_005,Cholera,2023-08-21,5,95.61,77.4,27.9,2,170,84,86,17
Ward_005__Cholera,Ward_005,Cholera,2023-08-28,17,103.22,82.2,27.0,7,170,116,54,17
Ward_005__Cholera,Ward_005,Cholera,2023-09-04,7,75.47,78.6,26.9,2,170,84,86,17
Ward_005__Cholera,Ward_005,Cholera,2023-09-11,2,86.81,84.3,26.3,1,170,88,82,17
Ward_005__Cholera,Ward_005,Cholera,2023-09-18,9,61.14,68.3,27.3,0,170,101,69,17
Ward_005__Cholera,Ward_005,Cholera,2023-09-25,7,91.28,68.7,24.7,3,170,93,77,17
Ward_005__Cholera,Ward_005,Cholera,2023-10-02,3,6.39,64.2,26.4,3,170,80,90,17
Ward_005__Cholera,Ward_005,Cholera,2023-10-09,0,12.28,57.4,24.6,0,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2023-10-16,1,2.62,59.7,24.9,0,170,77,93,17
Ward_005__Cholera,Ward_005,Cholera,2023-10-23,2,25.16,69.1,26.9,0,170,73,97,17
Ward_005__Cholera,Ward_005,Cholera,2023-10-30,4,23.26,67.3,27.0,2,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2023-11-06,2,0.0,60.6,26.9,0,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2023-11-13,2,13.51,56.3,30.5,3,170,73,97,17
Ward_005__Cholera,Ward_005,Cholera,2023-11-20,1,5.54,54.5,27.8,2,170,74,96,17
Ward_005__Cholera,Ward_005,Cholera,2023-11-27,2,9.77,61.7,25.2,2,170,74,96,17
Ward_005__Cholera,Ward_005,Cholera,2023-12-04,2,18.09,72.3,21.3,1,170,74,96,17
Ward_005__Cholera,Ward_005,Cholera,2023-12-11,4,8.85,59.2,19.6,2,170,80,90,17
Ward_005__Cholera,Ward_005,Cholera,2023-12-18,1,11.77,65.1,15.3,0,170,76,94,17
Ward_005__Cholera,Ward_005,Cholera,2023-12-25,0,14.64,63.6,23.8,0,170,73,97,17
Ward_005__Cholera,Ward_005,Cholera,2024-01-01,2,19.96,59.2,22.5,1,170,79,91,17
Ward_005__Cholera,Ward_005,Cholera,2024-01-08,3,2.68,58.8,20.3,3,170,77,93,17
Ward_005__Cholera,Ward_005,Cholera,2024-01-15,1,25.7,60.6,21.0,0,170,73,97,17
Ward_005__Cholera,Ward_005,Cholera,2024-01-22,1,0.0,58.2,22.7,1,170,79,91,17
Ward_005__Cholera,Ward_005,Cholera,2024-01-29,0,8.13,56.2,22.6,0,170,78,92,17
Ward_005__Cholera,Ward_005,Cholera,2024-02-05,1,0.0,55.2,19.1,1,170,72,98,17
Ward_005__Cholera,Ward_005,Cholera,2024-02-12,0,9.23,61.0,23.4,1,170,76,94,17
Ward_005__Cholera,Ward_005,Cholera,2024-02-19,1,2.5,58.9,22.6,1,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2024-02-26,3,10.42,63.7,22.8,1,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2024-03-04,1,15.59,61.8,28.2,0,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2024-03-11,3,26.24,61.2,25.8,2,170,77,93,17
Ward_005__Cholera,Ward_005,Cholera,2024-03-18,1,27.85,63.4,27.1,0,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2024-03-25,4,0.67,54.7,23.6,0,170,74,96,17
Ward_005__Cholera,Ward_005,Cholera,2024-04-01,1,10.43,63.6,26.0,0,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2024-04-08,1,11.76,60.1,24.6,0,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2024-04-15,1,2.86,52.5,24.1,0,170,78,92,17
Ward_005__Cholera,Ward_005,Cholera,2024-04-22,2,0.0,63.2,28.0,2,170,78,92,17
Ward_005__Cholera,Ward_005,Cholera,2024-04-29,1,2.57,60.3,28.3,0,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2024-05-06,3,21.85,61.9,26.5,3,170,77,93,17
Ward_005__Cholera,Ward_005,Cholera,2024-05-13,0,0.0,58.7,27.4,0,170,80,90,17
Ward_005__Cholera,Ward_005,Cholera,2024-05-20,2,18.48,57.4,27.1,4,170,77,93,17
Ward_005__Cholera,Ward_005,Cholera,2024-05-27,4,19.1,55.1,26.2,5,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2024-06-03,31,91.38,84.2,26.5,20,170,105,65,17
Ward_005__Cholera,Ward_005,Cholera,2024-06-10,3,73.45,75.9,28.0,4,170,82,88,17
Ward_005__Cholera,Ward_005,Cholera,2024-06-17,7,62.89,69.0,23.2,3,170,86,84,17
Ward_005__Cholera,Ward_005,Cholera,2024-06-24,16,94.46,76.6,26.9,9,170,92,78,17
Ward_005__Cholera,Ward_005,Cholera,2024-07-01,3,48.2,68.6,23.7,3,170,87,83,17
Ward_005__Cholera,Ward_005,Cholera,2024-07-08,15,87.94,83.1,28.1,8,170,85,85,17
Ward_005__Cholera,Ward_005,Cholera,2024-07-15,3,75.06,72.3,26.4,1,170,81,89,17
Ward_005__Cholera,Ward_005,Cholera,2024-07-22,3,84.2,81.3,26.3,1,170,94,76,17
Ward_005__Cholera,Ward_005,Cholera,2024-07-29,15,97.56,71.6,25.8,2,170,96,74,17
Ward_005__Cholera,Ward_005,Cholera,2024-08-05,6,53.35,68.4,24.3,4,170,88,82,17
Ward_005__Cholera,Ward_005,Cholera,2024-08-12,6,116.52,75.2,21.2,4,170,97,73,17
Ward_005__Cholera,Ward_005,Cholera,2024-08-19,25,90.47,79.8,25.1,9,170,95,75,17
Ward_005__Cholera,Ward_005,Cholera,2024-08-26,10,90.08,72.1,28.6,4,170,86,84,17
Ward_005__Cholera,Ward_005,Cholera,2024-09-02,6,40.08,63.7,27.4,3,170,84,86,17
Ward_005__Cholera,Ward_005,Cholera,2024-09-09,13,117.51,82.2,25.0,9,170,96,74,17
Ward_005__Cholera,Ward_005,Cholera,2024-09-16,2,80.14,70.1,25.4,1,170,81,89,17
Ward_005__Cholera,Ward_005,Cholera,2024-09-23,2,116.39,76.1,24.6,0,170,90,80,17
Ward_005__Cholera,Ward_005,Cholera,2024-09-30,5,112.96,87.6,23.4,2,170,81,89,17
Ward_005__Cholera,Ward_005,Cholera,2024-10-07,6,21.32,62.4,23.5,2,170,79,91,17
Ward_005__Cholera,Ward_005,Cholera,2024-10-14,2,14.84,61.5,26.4,0,170,80,90,17
Ward_005__Cholera,Ward_005,Cholera,2024-10-21,3,10.24,63.6,24.2,0,170,74,96,17
Ward_005__Cholera,Ward_005,Cholera,2024-10-28,1,9.9,60.6,24.9,0,170,72,98,17
Ward_005__Cholera,Ward_005,Cholera,2024-11-04,2,0.0,62.2,24.3,1,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2024-11-11,4,1.5,65.3,24.7,4,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2024-11-18,0,10.63,68.0,26.1,0,170,74,96,17
Ward_005__Cholera,Ward_005,Cholera,2024-11-25,1,7.61,55.1,24.5,0,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2024-12-02,1,4.4,57.2,19.5,0,170,78,92,17
Ward_005__Cholera,Ward_005,Cholera,2024-12-09,1,15.11,70.1,22.2,0,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2024-12-16,2,0.0,67.7,23.8,0,170,77,93,17
Ward_005__Cholera,Ward_005,Cholera,2024-12-23,1,0.0,50.6,22.4,0,170,74,96,17
Ward_005__Cholera,Ward_005,Cholera,2024-12-30,1,17.05,74.6,23.2,0,170,74,96,17
Ward_005__Cholera,Ward_005,Cholera,2025-01-06,1,11.15,65.7,23.3,1,170,79,91,17
Ward_005__Cholera,Ward_005,Cholera,2025-01-13,0,2.28,66.4,23.6,0,170,77,93,17
Ward_005__Cholera,Ward_005,Cholera,2025-01-20,0,9.86,64.4,19.2,1,170,72,98,17
Ward_005__Cholera,Ward_005,Cholera,2025-01-27,4,15.54,61.8,17.4,1,170,80,90,17
Ward_005__Cholera,Ward_005,Cholera,2025-02-03,3,0.0,61.9,19.6,2,170,78,92,17
Ward_005__Cholera,Ward_005,Cholera,2025-02-10,2,11.0,53.3,22.4,1,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2025-02-17,1,8.31,58.7,20.4,0,170,76,94,17
Ward_005__Cholera,Ward_005,Cholera,2025-02-24,4,34.83,70.2,22.0,4,170,78,92,17
Ward_005__Cholera,Ward_005,Cholera,2025-03-03,1,18.01,70.4,27.3,0,170,77,93,17
Ward_005__Cholera,Ward_005,Cholera,2025-03-10,2,0.0,55.7,24.3,1,170,79,91,17
Ward_005__Cholera,Ward_005,Cholera,2025-03-17,1,6.75,61.0,26.2,0,170,72,98,17
Ward_005__Cholera,Ward_005,Cholera,2025-03-24,1,13.44,62.0,26.0,1,170,74,96,17
Ward_005__Cholera,Ward_005,Cholera,2025-03-31,0,2.29,59.6,24.7,0,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2025-04-07,2,10.53,63.2,23.6,1,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2025-04-14,2,10.33,62.0,27.6,1,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2025-04-21,1,16.83,68.4,25.3,2,170,74,96,17
Ward_005__Cholera,Ward_005,Cholera,2025-04-28,4,14.69,63.1,25.1,1,170,79,91,17
Ward_005__Cholera,Ward_005,Cholera,2025-05-05,1,7.21,64.1,25.8,0,170,74,96,17
Ward_005__Cholera,Ward_005,Cholera,2025-05-12,2,11.19,69.5,27.9,4,170,71,99,17
Ward_005__Cholera,Ward_005,Cholera,2025-05-19,3,2.76,65.6,24.2,0,170,78,92,17
Ward_005__Cholera,Ward_005,Cholera,2025-05-26,1,6.28,69.4,23.5,0,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2025-06-02,2,104.82,77.5,25.5,3,170,83,87,17
Ward_005__Cholera,Ward_005,Cholera,2025-06-09,8,72.27,69.8,27.9,9,170,81,89,17
Ward_005__Cholera,Ward_005,Cholera,2025-06-16,3,69.95,77.2,22.4,2,170,103,67,17
Ward_005__Cholera,Ward_005,Cholera,2025-06-23,4,91.52,70.9,28.2,2,170,88,82,17
Ward_005__Cholera,Ward_005,Cholera,2025-06-30,3,79.34,83.1,24.7,2,170,80,90,17
Ward_005__Cholera,Ward_005,Cholera,2025-07-07,2,105.87,85.8,28.4,1,170,80,90,17
Ward_005__Cholera,Ward_005,Cholera,2025-07-14,6,107.88,81.1,27.4,4,170,87,83,17
Ward_005__Cholera,Ward_005,Cholera,2025-07-21,18,69.56,75.3,27.5,7,170,104,66,17
Ward_005__Cholera,Ward_005,Cholera,2025-07-28,3,61.57,85.1,24.6,2,170,93,77,17
Ward_005__Cholera,Ward_005,Cholera,2025-08-04,3,89.29,72.1,23.7,1,170,80,90,17
Ward_005__Cholera,Ward_005,Cholera,2025-08-11,6,61.98,70.9,25.9,4,170,83,87,17
Ward_005__Cholera,Ward_005,Cholera,2025-08-18,3,61.15,66.7,24.3,1,170,93,77,17
Ward_005__Cholera,Ward_005,Cholera,2025-08-25,2,55.12,64.3,25.7,2,170,87,83,17
Ward_005__Cholera,Ward_005,Cholera,2025-09-01,0,64.83,71.2,23.7,0,170,91,79,17
Ward_005__Cholera,Ward_005,Cholera,2025-09-08,5,97.69,82.6,27.0,1,170,86,84,17
Ward_005__Cholera,Ward_005,Cholera,2025-09-15,8,81.41,85.9,24.7,3,170,93,77,17
Ward_005__Cholera,Ward_005,Cholera,2025-09-22,4,124.01,81.7,27.5,0,170,90,80,17
Ward_005__Cholera,Ward_005,Cholera,2025-09-29,4,48.15,78.2,25.7,5,170,86,84,17
Ward_005__Cholera,Ward_005,Cholera,2025-10-06,2,25.65,60.3,24.3,2,170,75,95,17
Ward_005__Cholera,Ward_005,Cholera,2025-10-13,4,12.38,56.3,24.4,2,170,80,90,17
Ward_005__Cholera,Ward_005,Cholera,2025-10-20,1,14.29,68.0,26.9,1,170,74,96,17
Ward_005__Cholera,Ward_005,Cholera,2025-10-27,1,5.07,59.6,23.8,1,170,75,95,17
Ward_006__Dengue,Ward_006,Dengue,2023-01-02,5,0.0,53.9,26.5,1,227,98,129,22
Ward_006__Dengue,Ward_006,Dengue,2023-01-09,4,15.91,60.1,18.9,2,227,98,129,22
Ward_006__Dengue,Ward_006,Dengue,2023-01-16,4,14.75,63.2,20.5,3,227,96,131,22
Ward_006__Dengue,Ward_006,Dengue,2023-01-23,6,6.28,62.1,24.2,6,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2023-01-30,2,19.87,68.0,21.3,0,227,96,131,22
Ward_006__Dengue,Ward_006,Dengue,2023-02-06,1,18.98,63.2,20.0,0,227,98,129,22
Ward_006__Dengue,Ward_006,Dengue,2023-02-13,9,0.0,59.8,18.7,1,227,101,126,22
Ward_006__Dengue,Ward_006,Dengue,2023-02-20,6,24.08,64.4,18.0,1,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2023-02-27,6,1.78,59.3,21.1,4,227,100,127,22
Ward_006__Dengue,Ward_006,Dengue,2023-03-06,3,4.35,68.2,25.4,1,227,96,131,22
Ward_006__Dengue,Ward_006,Dengue,2023-03-13,5,26.36,65.2,24.8,1,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2023-03-20,3,9.0,67.5,27.9,1,227,96,131,22
Ward_006__Dengue,Ward_006,Dengue,2023-03-27,2,3.05,69.6,25.7,0,227,94,133,22
Ward_006__Dengue,Ward_006,Dengue,2023-04-03,3,13.8,60.7,27.0,2,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2023-04-10,6,6.19,56.0,27.0,4,227,96,131,22
Ward_006__Dengue,Ward_006,Dengue,2023-04-17,5,14.6,59.1,27.5,0,227,98,129,22
Ward_006__Dengue,Ward_006,Dengue,2023-04-24,4,8.57,65.0,23.4,3,227,96,131,22
Ward_006__Dengue,Ward_006,Dengue,2023-05-01,6,4.46,61.7,23.0,1,227,100,127,22
Ward_006__Dengue,Ward_006,Dengue,2023-05-08,3,26.89,68.0,30.0,0,227,98,129,22
Ward_006__Dengue,Ward_006,Dengue,2023-05-15,6,8.28,63.8,28.5,2,227,97,130,22
Ward_006__Dengue,Ward_006,Dengue,2023-05-22,4,2.46,62.5,29.1,1,227,98,129,22
Ward_006__Dengue,Ward_006,Dengue,2023-05-29,7,0.0,62.6,26.4,3,227,104,123,22
Ward_006__Dengue,Ward_006,Dengue,2023-06-05,10,66.5,66.2,25.5,5,227,107,120,22
Ward_006__Dengue,Ward_006,Dengue,2023-06-12,20,87.41,77.8,24.0,5,227,134,93,22
Ward_006__Dengue,Ward_006,Dengue,2023-06-19,6,59.21,67.8,25.1,2,227,107,120,22
Ward_006__Dengue,Ward_006,Dengue,2023-06-26,14,77.53,79.5,24.3,9,227,107,120,22
Ward_006__Dengue,Ward_006,Dengue,2023-07-03,9,27.47,70.0,30.1,3,227,104,123,22
Ward_006__Dengue,Ward_006,Dengue,2023-07-10,17,100.92,84.5,26.0,16,227,116,111,22
Ward_006__Dengue,Ward_006,Dengue,2023-07-17,15,94.21,85.4,23.0,6,227,106,121,22
Ward_006__Dengue,Ward_006,Dengue,2023-07-24,8,24.11,68.7,25.7,6,227,120,107,22
Ward_006__Dengue,Ward_006,Dengue,2023-07-31,5,75.19,78.4,23.7,0,227,103,124,22
Ward_006__Dengue,Ward_006,Dengue,2023-08-07,13,27.61,67.6,26.6,7,227,111,116,22
Ward_006__Dengue,Ward_006,Dengue,2023-08-14,8,76.76,69.4,26.1,5,227,105,122,22
Ward_006__Dengue,Ward_006,Dengue,2023-08-21,7,129.01,84.6,27.7,12,227,101,126,22
Ward_006__Dengue,Ward_006,Dengue,2023-08-28,27,64.71,72.4,27.7,11,227,117,110,22
Ward_006__Dengue,Ward_006,Dengue,2023-09-04,9,80.54,75.3,28.2,4,227,105,122,22
Ward_006__Dengue,Ward_006,Dengue,2023-09-11,11,66.56,72.9,29.1,4,227,104,123,22
Ward_006__Dengue,Ward_006,Dengue,2023-09-18,9,74.19,77.1,27.4,2,227,105,122,22
Ward_006__Dengue,Ward_006,Dengue,2023-09-25,12,77.8,70.0,27.4,5,227,123,104,22
Ward_006__Dengue,Ward_006,Dengue,2023-10-02,14,9.26,66.1,28.1,7,227,110,117,22
Ward_006__Dengue,Ward_006,Dengue,2023-10-09,6,15.61,62.8,25.6,5,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2023-10-16,5,13.58,65.7,25.0,1,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2023-10-23,7,7.55,71.3,27.6,2,227,102,125,22
Ward_006__Dengue,Ward_006,Dengue,2023-10-30,4,19.3,69.4,24.9,2,227,98,129,22
Ward_006__Dengue,Ward_006,Dengue,2023-11-06,5,8.98,57.5,25.8,2,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2023-11-13,7,28.77,66.5,25.3,4,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2023-11-20,5,0.0,59.3,21.4,0,227,96,131,22
Ward_006__Dengue,Ward_006,Dengue,2023-11-27,3,6.51,67.0,25.4,4,227,93,134,22
Ward_006__Dengue,Ward_006,Dengue,2023-12-04,5,22.17,64.0,23.8,3,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2023-12-11,0,8.33,56.9,23.4,2,227,94,133,22
Ward_006__Dengue,Ward_006,Dengue,2023-12-18,3,6.39,62.3,23.8,2,227,100,127,22
Ward_006__Dengue,Ward_006,Dengue,2023-12-25,2,14.49,71.0,17.7,0,227,96,131,22
Ward_006__Dengue,Ward_006,Dengue,2024-01-01,7,16.7,65.0,23.6,3,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2024-01-08,2,4.79,62.4,21.8,2,227,96,131,22
Ward_006__Dengue,Ward_006,Dengue,2024-01-15,5,0.0,59.9,21.7,0,227,95,132,22
Ward_006__Dengue,Ward_006,Dengue,2024-01-22,3,0.0,65.8,22.4,2,227,98,129,22
Ward_006__Dengue,Ward_006,Dengue,2024-01-29,5,21.76,67.5,21.7,6,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2024-02-05,5,3.8,55.7,21.5,2,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2024-02-12,2,11.87,61.7,20.5,1,227,96,131,22
Ward_006__Dengue,Ward_006,Dengue,2024-02-19,6,18.64,70.2,20.6,2,227,101,126,22
Ward_006__Dengue,Ward_006,Dengue,2024-02-26,3,7.84,63.2,20.6,4,227,97,130,22
Ward_006__Dengue,Ward_006,Dengue,2024-03-04,10,21.17,71.7,27.4,7,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2024-03-11,4,22.53,77.4,23.2,4,227,96,131,22
Ward_006__Dengue,Ward_006,Dengue,2024-03-18,9,18.51,68.2,25.1,1,227,101,126,22
Ward_006__Dengue,Ward_006,Dengue,2024-03-25,3,21.43,69.5,25.3,1,227,98,129,22
Ward_006__Dengue,Ward_006,Dengue,2024-04-01,6,0.0,62.0,28.8,0,227,98,129,22
Ward_006__Dengue,Ward_006,Dengue,2024-04-08,4,38.0,66.7,27.4,1,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2024-04-15,5,15.22,66.5,23.1,3,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2024-04-22,4,0.0,61.4,23.2,2,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2024-04-29,4,12.15,70.2,26.2,4,227,98,129,22
Ward_006__Dengue,Ward_006,Dengue,2024-05-06,3,18.96,75.0,27.0,1,227,98,129,22
Ward_006__Dengue,Ward_006,Dengue,2024-05-13,5,12.79,71.8,24.6,3,227,95,132,22
Ward_006__Dengue,Ward_006,Dengue,2024-05-20,7,0.41,58.4,25.5,6,227,98,129,22
Ward_006__Dengue,Ward_006,Dengue,2024-05-27,5,4.94,64.6,25.6,1,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2024-06-03,5,128.09,91.2,26.9,1,227,99,128,22
Ward_006__Dengue,Ward_006,Dengue,2024-06-10,22,113.51,81.7,28.2,14,227,111,116,22
Ward_006__Dengue,Ward_006,Dengue,2024-06-17,11,59.09,75.8,25.9,4,227,115,112,22
Ward_006__Dengue,Ward_006,Dengue,2024-06-24,9,126.5,80.9,26.1,4,227,107,120,22
Ward_006__Dengue,Ward_006,Dengue,2024-07-01,10,68.8,78.0,28.6,4,227,113,114,22
Ward_006__Dengue,Ward_006,Dengue,2024-07-08,24,115.15,76.8,28.3,5,227,114,113,22
Ward_006__Dengue,Ward_006,Dengue,2024-07-15,6,92.4,83.8,21.7,1,227,108,119,22
Ward_006__Dengue,Ward_006,Dengue,2024-07-22,8,59.04,69.2,24.2,4,227,110,117,22
Ward_006__Dengue,Ward_006,Dengue,2024-07-29,12,136.29,77.3,27.8,6,227,108,119,22
Ward_006__Dengue,Ward_006,Dengue,2024-08-05,4,62.24,71.4,26.9,3,227,105,122,22
Ward_006__Dengue,Ward_006,Dengue,2024-08-12,15,60.2,72.3,28.5,8,227,110,117,22
Ward_006__Dengue,Ward_006,Dengue,2024-08-19,28,98.08,73.5,29.8,15,227,128,99,22
Ward_006__Dengue,Ward_006,Dengue,2024-08-26,10,71.36,70.8,24.6,4,227,105,122,22
Ward_006__Dengue,Ward_006,Dengue,2024-09-02,8,6.56,57.8,24.8,5,227,112,115,22
Ward_006__Dengue,Ward_006,Dengue,2024-09-09,4,73.02,69.3,28.0,1,227,97,130,22
