unique_id,taluka,disease,date,confirmed_cases,true_cases,taluka_true_cases,taluka_confirmed_cases,population,vacancy_rate,lab_capacity,public_reporting_rate,private_reporting_rate,private_ari_reports,private_fever_reports,antimalarial_sales,rifampicin_sales,taluka_antimalarial_sales,taluka_rifampicin_sales,rainfall_mm,humidity,temperature,mobility_index,pharma_scale,total_beds,occupied_beds,available_beds
Taluka_007__Malaria,Taluka_007,Malaria,2024-11-18,0,3,14,7,160268,0.159,0.441,0.442,0.827,2,2,7,5,34,16,13.943899854634275,53.733938797394615,28.41101471582185,0.92,1.365,320,120,200
Taluka_007__Influenza,Taluka_007,Influenza,2024-11-18,2,4,14,7,160268,0.159,0.441,0.457,0.827,2,3,9,4,34,16,13.943899854634275,53.733938797394615,28.41101471582185,0.92,1.365,320,120,200
Taluka_007__Cholera,Taluka_007,Cholera,2024-11-18,2,2,14,7,160268,0.159,0.441,0.552,0.827,1,0,10,3,34,16,13.943899854634275,53.733938797394615,28.41101471582185,0.92,1.365,320,120,200
Taluka_007__Dengue,Taluka_007,Dengue,2024-11-25,4,5,11,4,160268,0.159,0.399,0.486,0.692,0,4,12,4,45,16,23.66586804992223,55.76467453368873,25.978392011972947,1.033,1.365,320,118,202
Taluka_007__Malaria,Taluka_007,Malaria,2024-11-25,0,4,11,4,160268,0.159,0.399,0.525,0.692,1,1,10,3,45,16,23.66586804992223,55.76467453368873,25.978392011972947,1.033,1.365,320,118,202
Taluka_007__Influenza,Taluka_007,Influenza,2024-11-25,0,1,11,4,160268,0.159,0.399,0.44,0.692,1,0,13,5,45,16,23.66586804992223,55.76467453368873,25.978392011972947,1.033,1.365,320,118,202
Taluka_007__Cholera,Taluka_007,Cholera,2024-11-25,0,1,11,4,160268,0.159,0.399,0.474,0.692,0,0,10,4,45,16,23.66586804992223,55.76467453368873,25.978392011972947,1.033,1.365,320,118,202
Taluka_007__Dengue,Taluka_007,Dengue,2024-12-02,2,9,24,9,160268,0.159,0.466,0.537,0.845,0,8,14,4,47,17,11.926505484433074,56.22513950984,22.511577063538088,1.11,1.365,320,126,194
Taluka_007__Malaria,Taluka_007,Malaria,2024-12-02,0,2,24,9,160268,0.159,0.466,0.401,0.845,0,3,10,5,47,17,11.926505484433074,56.22513950984,22.511577063538088,1.11,1.365,320,126,194
Taluka_007__Influenza,Taluka_007,Influenza,2024-12-02,7,12,24,9,160268,0.159,0.466,0.419,0.845,5,3,15,4,47,17,11.926505484433074,56.22513950984,22.511577063538088,1.11,1.365,320,126,194
Taluka_007__Cholera,Taluka_007,Cholera,2024-12-02,0,1,24,9,160268,0.159,0.466,0.491,0.845,0,2,8,4,47,17,11.926505484433074,56.22513950984,22.511577063538088,1.11,1.365,320,126,194
Taluka_007__Dengue,Taluka_007,Dengue,2024-12-09,7,8,32,15,160268,0.159,0.428,0.507,0.812,1,4,14,7,52,26,18.621154618529836,59.48985191230118,27.124121960865324,1.158,1.365,320,131,189
Taluka_007__Malaria,Taluka_007,Malaria,2024-12-09,2,7,32,15,160268,0.159,0.428,0.487,0.812,1,3,14,6,52,26,18.621154618529836,59.48985191230118,27.124121960865324,1.158,1.365,320,131,189
Taluka_007__Influenza,Taluka_007,Influenza,2024-12-09,5,16,32,15,160268,0.159,0.428,0.523,0.812,7,10,13,7,52,26,18.621154618529836,59.48985191230118,27.124121960865324,1.158,1.365,320,131,189
Taluka_007__Cholera,Taluka_007,Cholera,2024-12-09,1,1,32,15,160268,0.159,0.428,0.48,0.812,0,0,11,6,52,26,18.621154618529836,59.48985191230118,27.124121960865324,1.158,1.365,320,131,189
Taluka_007__Dengue,Taluka_007,Dengue,2024-12-16,3,5,23,14,160268,0.159,0.488,0.524,0.889,3,0,14,5,54,24,21.731737964320043,59.74612311483061,25.057568248824225,0.776,1.365,320,125,195
Taluka_007__Malaria,Taluka_007,Malaria,2024-12-16,0,2,23,14,160268,0.159,0.488,0.527,0.889,0,1,12,7,54,24,21.731737964320043,59.74612311483061,25.057568248824225,0.776,1.365,320,125,195
Taluka_007__Influenza,Taluka_007,Influenza,2024-12-16,10,15,23,14,160268,0.159,0.488,0.418,0.889,4,8,17,7,54,24,21.731737964320043,59.74612311483061,25.057568248824225,0.776,1.365,320,125,195
Taluka_007__Cholera,Taluka_007,Cholera,2024-12-16,1,1,23,14,160268,0.159,0.488,0.622,0.889,0,0,11,5,54,24,21.731737964320043,59.74612311483061,25.057568248824225,0.776,1.365,320,125,195
Taluka_007__Dengue,Taluka_007,Dengue,2024-12-23,3,5,28,16,160268,0.159,0.486,0.53,0.924,0,4,10,6,39,25,10.876568449580743,48.865210659918134,19.452466315500892,0.882,1.365,320,128,192
Taluka_007__Malaria,Taluka_007,Malaria,2024-12-23,2,5,28,16,160268,0.159,0.486,0.445,0.924,2,1,7,6,39,25,10.876568449580743,48.865210659918134,19.452466315500892,0.882,1.365,320,128,192
Taluka_007__Influenza,Taluka_007,Influenza,2024-12-23,10,17,28,16,160268,0.159,0.486,0.567,0.924,12,9,14,7,39,25,10.876568449580743,48.865210659918134,19.452466315500892,0.882,1.365,320,128,192
Taluka_007__Cholera,Taluka_007,Cholera,2024-12-23,1,1,28,16,160268,0.159,0.486,0.482,0.924,0,1,8,6,39,25,10.876568449580743,48.865210659918134,19.452466315500892,0.882,1.365,320,128,192
Taluka_007__Dengue,Taluka_007,Dengue,2024-12-30,2,5,23,14,160268,0.159,0.476,0.515,0.939,3,2,12,4,46,14,23.04835841498575,60.371980024423145,21.93261706464873,0.971,1.365,320,125,195
Taluka_007__Malaria,Taluka_007,Malaria,2024-12-30,1,3,23,14,160268,0.159,0.476,0.48,0.939,1,2,12,3,46,14,23.04835841498575,60.371980024423145,21.93261706464873,0.971,1.365,320,125,195
Taluka_007__Influenza,Taluka_007,Influenza,2024-12-30,9,13,23,14,160268,0.159,0.476,0.517,0.939,8,7,11,4,46,14,23.04835841498575,60.371980024423145,21.93261706464873,0.971,1.365,320,125,195
Taluka_007__Cholera,Taluka_007,Cholera,2024-12-30,2,2,23,14,160268,0.159,0.476,0.516,0.939,1,1,11,3,46,14,23.04835841498575,60.371980024423145,21.93261706464873,0.971,1.365,320,125,195
Taluka_007__Dengue,Taluka_007,Dengue,2025-01-06,1,8,27,13,160268,0.159,0.388,0.48,0.909,0,3,12,5,51,25,15.34492967626239,53.972600128324686,15.421941393035489,0.975,1.365,320,128,192
Taluka_007__Malaria,Taluka_007,Malaria,2025-01-06,0,2,27,13,160268,0.159,0.388,0.551,0.909,0,0,11,7,51,25,15.34492967626239,53.972600128324686,15.421941393035489,0.975,1.365,320,128,192
Taluka_007__Influenza,Taluka_007,Influenza,2025-01-06,12,17,27,13,160268,0.159,0.388,0.429,0.909,19,7,16,8,51,25,15.34492967626239,53.972600128324686,15.421941393035489,0.975,1.365,320,128,192
Taluka_007__Cholera,Taluka_007,Cholera,2025-01-06,0,0,27,13,160268,0.159,0.388,0.506,0.909,0,0,12,5,51,25,15.34492967626239,53.972600128324686,15.421941393035489,0.975,1.365,320,128,192
Taluka_007__Dengue,Taluka_007,Dengue,2025-01-13,4,7,27,11,160268,0.159,0.446,0.519,0.922,2,6,13,5,46,26,0.0,55.75826983104078,21.114547090026708,0.948,1.365,320,128,192
Taluka_007__Malaria,Taluka_007,Malaria,2025-01-13,2,3,27,11,160268,0.159,0.446,0.546,0.922,1,3,11,7,46,26,0.0,55.75826983104078,21.114547090026708,0.948,1.365,320,128,192
Taluka_007__Influenza,Taluka_007,Influenza,2025-01-13,5,17,27,11,160268,0.159,0.446,0.516,0.922,6,8,15,7,46,26,0.0,55.75826983104078,21.114547090026708,0.948,1.365,320,128,192
Taluka_007__Cholera,Taluka_007,Cholera,2025-01-13,0,0,27,11,160268,0.159,0.446,0.562,0.922,0,0,7,7,46,26,0.0,55.75826983104078,21.114547090026708,0.948,1.365,320,128,192
Taluka_007__Dengue,Taluka_007,Dengue,2025-01-20,1,4,34,17,160268,0.159,0.455,0.558,0.99,0,2,8,2,38,13,0.0,55.277984974655155,16.498294550244307,1.048,1.365,320,132,188
Taluka_007__Malaria,Taluka_007,Malaria,2025-01-20,4,6,34,17,160268,0.159,0.455,0.511,0.99,1,6,9,3,38,13,0.0,55.277984974655155,16.498294550244307,1.048,1.365,320,132,188
Taluka_007__Influenza,Taluka_007,Influenza,2025-01-20,10,22,34,17,160268,0.159,0.455,0.464,0.99,13,11,15,6,38,13,0.0,55.277984974655155,16.498294550244307,1.048,1.365,320,132,188
Taluka_007__Cholera,Taluka_007,Cholera,2025-01-20,2,2,34,17,160268,0.159,0.455,0.579,0.99,0,0,6,2,38,13,0.0,55.277984974655155,16.498294550244307,1.048,1.365,320,132,188
Taluka_007__Dengue,Taluka_007,Dengue,2025-01-27,2,6,27,12,160268,0.159,0.426,0.499,0.969,1,3,11,5,43,17,3.4941761535883824,64.24523132618275,27.655440558462942,1.002,1.365,320,128,192
Taluka_007__Malaria,Taluka_007,Malaria,2025-01-27,0,2,27,12,160268,0.159,0.426,0.514,0.969,0,1,9,3,43,17,3.4941761535883824,64.24523132618275,27.655440558462942,1.002,1.365,320,128,192
Taluka_007__Influenza,Taluka_007,Influenza,2025-01-27,10,19,27,12,160268,0.159,0.426,0.536,0.969,14,10,15,5,43,17,3.4941761535883824,64.24523132618275,27.655440558462942,1.002,1.365,320,128,192
Taluka_007__Cholera,Taluka_007,Cholera,2025-01-27,0,0,27,12,160268,0.159,0.426,0.518,0.969,1,0,8,4,43,17,3.4941761535883824,64.24523132618275,27.655440558462942,1.002,1.365,320,128,192
Taluka_007__Dengue,Taluka_007,Dengue,2025-02-03,2,6,29,13,160268,0.159,0.406,0.518,0.963,3,2,12,6,47,25,6.238120915700915,50.88442191815148,25.666769529389153,1.075,1.365,320,129,191
Taluka_007__Malaria,Taluka_007,Malaria,2025-02-03,2,2,29,13,160268,0.159,0.406,0.549,0.963,0,1,7,5,47,25,6.238120915700915,50.88442191815148,25.666769529389153,1.075,1.365,320,129,191
Taluka_007__Influenza,Taluka_007,Influenza,2025-02-03,9,20,29,13,160268,0.159,0.406,0.491,0.963,13,7,17,8,47,25,6.238120915700915,50.88442191815148,25.666769529389153,1.075,1.365,320,129,191
Taluka_007__Cholera,Taluka_007,Cholera,2025-02-03,0,1,29,13,160268,0.159,0.406,0.551,0.963,1,0,11,6,47,25,6.238120915700915,50.88442191815148,25.666769529389153,1.075,1.365,320,129,191
Taluka_007__Dengue,Taluka_007,Dengue,2025-02-10,1,5,29,15,160268,0.159,0.383,0.469,0.99,0,2,10,6,50,23,9.358408380273582,48.923414200478035,20.70916769352009,0.881,1.365,320,129,191
Taluka_007__Malaria,Taluka_007,Malaria,2025-02-10,1,2,29,15,160268,0.159,0.383,0.433,0.99,1,1,10,6,50,23,9.358408380273582,48.923414200478035,20.70916769352009,0.881,1.365,320,129,191
Taluka_007__Influenza,Taluka_007,Influenza,2025-02-10,13,22,29,15,160268,0.159,0.383,0.52,0.99,13,11,18,6,50,23,9.358408380273582,48.923414200478035,20.70916769352009,0.881,1.365,320,129,191
Taluka_007__Cholera,Taluka_007,Cholera,2025-02-10,0,0,29,15,160268,0.159,0.383,0.465,0.99,1,1,12,5,50,23,9.358408380273582,48.923414200478035,20.70916769352009,0.881,1.365,320,129,191
Taluka_007__Dengue,Taluka_007,Dengue,2025-02-17,4,5,27,15,160268,0.159,0.412,0.521,0.99,0,4,12,5,49,23,17.541333212336934,57.17429246573992,21.76299488128341,1.127,1.365,320,128,192
Taluka_007__Malaria,Taluka_007,Malaria,2025-02-17,1,2,27,15,160268,0.159,0.412,0.567,0.99,0,1,10,6,49,23,17.541333212336934,57.17429246573992,21.76299488128341,1.127,1.365,320,128,192
Taluka_007__Influenza,Taluka_007,Influenza,2025-02-17,8,17,27,15,160268,0.159,0.412,0.44,0.99,11,3,17,7,49,23,17.541333212336934,57.17429246573992,21.76299488128341,1.127,1.365,320,128,192
Taluka_007__Cholera,Taluka_007,Cholera,2025-02-17,2,3,27,15,160268,0.159,0.412,0.447,0.99,0,5,10,5,49,23,17.541333212336934,57.17429246573992,21.76299488128341,1.127,1.365,320,128,192
Taluka_007__Dengue,Taluka_007,Dengue,2025-02-24,5,6,27,13,160268,0.159,0.465,0.59,0.99,1,3,9,5,36,22,10.422671620275747,55.582271371330926,19.439644326280344,1.025,1.365,320,128,192
Taluka_007__Malaria,Taluka_007,Malaria,2025-02-24,1,3,27,13,160268,0.159,0.465,0.53,0.99,0,2,8,5,36,22,10.422671620275747,55.582271371330926,19.439644326280344,1.025,1.365,320,128,192
Taluka_007__Influenza,Taluka_007,Influenza,2025-02-24,6,17,27,13,160268,0.159,0.465,0.569,0.99,6,8,13,6,36,22,10.422671620275747,55.582271371330926,19.439644326280344,1.025,1.365,320,128,192
Taluka_007__Cholera,Taluka_007,Cholera,2025-02-24,1,1,27,13,160268,0.159,0.465,0.495,0.99,0,0,6,6,36,22,10.422671620275747,55.582271371330926,19.439644326280344,1.025,1.365,320,128,192
Taluka_007__Dengue,Taluka_007,Dengue,2025-03-03,2,4,11,8,160268,0.159,0.39,0.46,0.99,0,3,9,5,42,19,25.13997569764619,56.20629002181384,23.564972008164354,0.921,1.365,320,118,202
Taluka_007__Malaria,Taluka_007,Malaria,2025-03-03,0,1,11,8,160268,0.159,0.39,0.5,0.99,0,2,11,5,42,19,25.13997569764619,56.20629002181384,23.564972008164354,0.921,1.365,320,118,202
Taluka_007__Influenza,Taluka_007,Influenza,2025-03-03,5,5,11,8,160268,0.159,0.39,0.476,0.99,6,2,12,5,42,19,25.13997569764619,56.20629002181384,23.564972008164354,0.921,1.365,320,118,202
Taluka_007__Cholera,Taluka_007,Cholera,2025-03-03,1,1,11,8,160268,0.159,0.39,0.495,0.99,0,0,10,4,42,19,25.13997569764619,56.20629002181384,23.564972008164354,0.921,1.365,320,118,202
Taluka_007__Dengue,Taluka_007,Dengue,2025-03-10,2,6,16,9,160268,0.159,0.427,0.552,0.99,2,2,8,4,32,15,6.257050972078471,64.19361282201295,23.365639500446687,0.962,1.365,320,121,199
Taluka_007__Malaria,Taluka_007,Malaria,2025-03-10,2,3,16,9,160268,0.159,0.427,0.532,0.99,0,0,9,5,32,15,6.257050972078471,64.19361282201295,23.365639500446687,0.962,1.365,320,121,199
Taluka_007__Influenza,Taluka_007,Influenza,2025-03-10,2,4,16,9,160268,0.159,0.427,0.522,0.99,3,1,8,3,32,15,6.257050972078471,64.19361282201295,23.365639500446687,0.962,1.365,320,121,199
Taluka_007__Cholera,Taluka_007,Cholera,2025-03-10,3,3,16,9,160268,0.159,0.427,0.52,0.99,1,3,7,3,32,15,6.257050972078471,64.19361282201295,23.365639500446687,0.962,1.365,320,121,199
Taluka_007__Dengue,Taluka_007,Dengue,2025-03-17,3,4,13,8,160268,0.159,0.384,0.486,0.99,1,3,12,5,47,19,13.54839815233014,59.30939128664276,25.413833595621938,0.999,1.365,320,119,201
Taluka_007__Malaria,Taluka_007,Malaria,2025-03-17,4,6,13,8,160268,0.159,0.384,0.418,0.99,3,3,10,4,47,19,13.54839815233014,59.30939128664276,25.413833595621938,0.999,1.365,320,119,201
Taluka_007__Influenza,Taluka_007,Influenza,2025-03-17,1,2,13,8,160268,0.159,0.384,0.465,0.99,1,1,13,5,47,19,13.54839815233014,59.30939128664276,25.413833595621938,0.999,1.365,320,119,201
Taluka_007__Cholera,Taluka_007,Cholera,2025-03-17,0,1,13,8,160268,0.159,0.384,0.472,0.99,1,1,12,5,47,19,13.54839815233014,59.30939128664276,25.413833595621938,0.999,1.365,320,119,201
Taluka_007__Dengue,Taluka_007,Dengue,2025-03-24,3,6,14,8,160268,0.159,0.474,0.452,0.99,1,2,12,5,43,25,7.4434210930163935,60.36651997900771,24.41048913244571,1.049,1.365,320,120,200
Taluka_007__Malaria,Taluka_007,Malaria,2025-03-24,1,3,14,8,160268,0.159,0.474,0.547,0.99,0,0,10,7,43,25,7.4434210930163935,60.36651997900771,24.41048913244571,1.049,1.365,320,120,200
Taluka_007__Influenza,Taluka_007,Influenza,2025-03-24,4,5,14,8,160268,0.159,0.474,0.531,0.99,1,3,10,6,43,25,7.4434210930163935,60.36651997900771,24.41048913244571,1.049,1.365,320,120,200
Taluka_007__Cholera,Taluka_007,Cholera,2025-03-24,0,0,14,8,160268,0.159,0.474,0.538,0.99,0,0,11,7,43,25,7.4434210930163935,60.36651997900771,24.41048913244571,1.049,1.365,320,120,200
Taluka_007__Dengue,Taluka_007,Dengue,2025-03-31,4,7,18,8,160268,0.159,0.474,0.46,0.99,1,3,15,5,53,24,25.85287110017158,51.79763470678953,28.014384433796657,1.345,1.365,320,122,198
Taluka_007__Malaria,Taluka_007,Malaria,2025-03-31,2,4,18,8,160268,0.159,0.474,0.528,0.99,1,2,15,7,53,24,25.85287110017158,51.79763470678953,28.014384433796657,1.345,1.365,320,122,198
Taluka_007__Influenza,Taluka_007,Influenza,2025-03-31,1,4,18,8,160268,0.159,0.474,0.507,0.99,2,2,13,5,53,24,25.85287110017158,51.79763470678953,28.014384433796657,1.345,1.365,320,122,198
Taluka_007__Cholera,Taluka_007,Cholera,2025-03-31,1,3,18,8,160268,0.159,0.474,0.509,0.99,0,2,10,7,53,24,25.85287110017158,51.79763470678953,28.014384433796657,1.345,1.365,320,122,198
Taluka_007__Dengue,Taluka_007,Dengue,2025-04-07,2,4,12,7,160268,0.159,0.431,0.532,0.99,1,2,7,4,35,18,4.818378453481995,47.65565330610889,26.467722239990312,1.005,1.365,320,119,201
Taluka_007__Malaria,Taluka_007,Malaria,2025-04-07,1,1,12,7,160268,0.159,0.431,0.527,0.99,1,1,8,5,35,18,4.818378453481995,47.65565330610889,26.467722239990312,1.005,1.365,320,119,201
Taluka_007__Influenza,Taluka_007,Influenza,2025-04-07,3,6,12,7,160268,0.159,0.431,0.527,0.99,8,1,10,5,35,18,4.818378453481995,47.65565330610889,26.467722239990312,1.005,1.365,320,119,201
Taluka_007__Cholera,Taluka_007,Cholera,2025-04-07,1,1,12,7,160268,0.159,0.431,0.471,0.99,0,1,10,4,35,18,4.818378453481995,47.65565330610889,26.467722239990312,1.005,1.365,320,119,201
Taluka_007__Dengue,Taluka_007,Dengue,2025-04-14,5,6,16,11,160268,0.159,0.439,0.563,0.99,0,3,10,7,41,25,7.817070035837421,52.01177938640667,22.47616624099781,0.983,1.365,320,121,199
Taluka_007__Malaria,Taluka_007,Malaria,2025-04-14,2,4,16,11,160268,0.159,0.439,0.558,0.99,0,2,10,6,41,25,7.817070035837421,52.01177938640667,22.47616624099781,0.983,1.365,320,121,199
Taluka_007__Influenza,Taluka_007,Influenza,2025-04-14,2,4,16,11,160268,0.159,0.439,0.506,0.99,3,0,10,6,41,25,7.817070035837421,52.01177938640667,22.47616624099781,0.983,1.365,320,121,199
Taluka_007__Cholera,Taluka_007,Cholera,2025-04-14,2,2,16,11,160268,0.159,0.439,0.504,0.99,1,1,11,6,41,25,7.817070035837421,52.01177938640667,22.47616624099781,0.983,1.365,320,121,199
Taluka_007__Dengue,Taluka_007,Dengue,2025-04-21,5,11,28,14,160268,0.159,0.501,0.527,0.99,4,3,17,8,58,26,16.588934496811987,52.93206223478789,34.44480698576683,1.239,1.365,320,128,192
Taluka_007__Malaria,Taluka_007,Malaria,2025-04-21,3,6,28,14,160268,0.159,0.501,0.547,0.99,1,4,15,5,58,26,16.588934496811987,52.93206223478789,34.44480698576683,1.239,1.365,320,128,192
Taluka_007__Influenza,Taluka_007,Influenza,2025-04-21,3,7,28,14,160268,0.159,0.501,0.458,0.99,2,3,12,7,58,26,16.588934496811987,52.93206223478789,34.44480698576683,1.239,1.365,320,128,192
Taluka_007__Cholera,Taluka_007,Cholera,2025-04-21,3,4,28,14,160268,0.159,0.501,0.494,0.99,1,3,14,6,58,26,16.588934496811987,52.93206223478789,34.44480698576683,1.239,1.365,320,128,192
Taluka_007__Dengue,Taluka_007,Dengue,2025-04-28,2,2,12,7,160268,0.159,0.443,0.528,0.99,1,0,11,3,42,14,1.4837201461872898,61.4663683244013,31.832817584221562,0.995,1.365,320,119,201
Taluka_007__Malaria,Taluka_007,Malaria,2025-04-28,2,4,12,7,160268,0.159,0.443,0.594,0.99,1,3,10,3,42,14,1.4837201461872898,61.4663683244013,31.832817584221562,0.995,1.365,320,119,201
Taluka_007__Influenza,Taluka_007,Influenza,2025-04-28,3,6,12,7,160268,0.159,0.443,0.511,0.99,7,3,11,4,42,14,1.4837201461872898,61.4663683244013,31.832817584221562,0.995,1.365,320,119,201
Taluka_007__Cholera,Taluka_007,Cholera,2025-04-28,0,0,12,7,160268,0.159,0.443,0.601,0.99,0,0,10,4,42,14,1.4837201461872898,61.4663683244013,31.832817584221562,0.995,1.365,320,119,201
Taluka_007__Dengue,Taluka_007,Dengue,2025-05-05,6,11,18,11,160268,0.159,0.504,0.556,0.99,1,5,9,8,33,25,13.977001029244423,53.00566466772473,25.858802031987143,1.06,1.365,320,122,198
Taluka_007__Malaria,Taluka_007,Malaria,2025-05-05,2,3,18,11,160268,0.159,0.504,0.418,0.99,1,0,10,7,33,25,13.977001029244423,53.00566466772473,25.858802031987143,1.06,1.365,320,122,198
Taluka_007__Influenza,Taluka_007,Influenza,2025-05-05,2,3,18,11,160268,0.159,0.504,0.553,0.99,2,0,6,5,33,25,13.977001029244423,53.00566466772473,25.858802031987143,1.06,1.365,320,122,198
Taluka_007__Cholera,Taluka_007,Cholera,2025-05-05,1,1,18,11,160268,0.159,0.504,0.443,0.99,0,0,8,5,33,25,13.977001029244423,53.00566466772473,25.858802031987143,1.06,1.365,320,122,198
Taluka_007__Dengue,Taluka_007,Dengue,2025-05-12,4,8,19,9,160268,0.159,0.436,0.483,0.99,2,2,9,4,31,17,5.349414280229112,55.0036345478329,26.294710823385458,1.136,1.365,320,123,197
Taluka_007__Malaria,Taluka_007,Malaria,2025-05-12,0,3,19,9,160268,0.159,0.436,0.514,0.99,0,0,6,5,31,17,5.349414280229112,55.0036345478329,26.294710823385458,1.136,1.365,320,123,197
Taluka_007__Influenza,Taluka_007,Influenza,2025-05-12,5,7,19,9,160268,0.159,0.436,0.456,0.99,3,2,8,4,31,17,5.349414280229112,55.0036345478329,26.294710823385458,1.136,1.365,320,123,197
Taluka_007__Cholera,Taluka_007,Cholera,2025-05-12,0,1,19,9,160268,0.159,0.436,0.547,0.99,0,0,8,4,31,17,5.349414280229112,55.0036345478329,26.294710823385458,1.136,1.365,320,123,197
Taluka_007__Dengue,Taluka_007,Dengue,2025-05-19,2,6,16,5,160268,0.159,0.417,0.463,0.99,1,7,7,5,28,24,7.118382990143124,54.24131644480332,26.67895350029392,0.974,1.365,320,121,199
Taluka_007__Malaria,Taluka_007,Malaria,2025-05-19,1,4,16,5,160268,0.159,0.417,0.58,0.99,1,4,7,7,28,24,7.118382990143124,54.24131644480332,26.67895350029392,0.974,1.365,320,121,199
Taluka_007__Influenza,Taluka_007,Influenza,2025-05-19,2,3,16,5,160268,0.159,0.417,0.536,0.99,1,0,9,6,28,24,7.118382990143124,54.24131644480332,26.67895350029392,0.974,1.365,320,121,199
Taluka_007__Cholera,Taluka_007,Cholera,2025-05-19,0,3,16,5,160268,0.159,0.417,0.554,0.99,0,3,5,6,28,24,7.118382990143124,54.24131644480332,26.67895350029392,0.974,1.365,320,121,199
Taluka_007__Dengue,Taluka_007,Dengue,2025-05-26,1,5,10,3,160268,0.159,0.43,0.52,0.99,1,5,11,4,43,17,5.131472614389225,56.65976795087619,25.98257599677732,0.967,1.365,320,118,202
Taluka_007__Malaria,Taluka_007,Malaria,2025-05-26,0,1,10,3,160268,0.159,0.43,0.495,0.99,0,1,13,4,43,17,5.131472614389225,56.65976795087619,25.98257599677732,0.967,1.365,320,118,202
Taluka_007__Influenza,Taluka_007,Influenza,2025-05-26,2,3,10,3,160268,0.159,0.43,0.546,0.99,4,1,10,4,43,17,5.131472614389225,56.65976795087619,25.98257599677732,0.967,1.365,320,118,202
Taluka_007__Cholera,Taluka_007,Cholera,2025-05-26,0,1,10,3,160268,0.159,0.43,0.535,0.99,0,1,9,5,43,17,5.131472614389225,56.65976795087619,25.98257599677732,0.967,1.365,320,118,202
Taluka_007__Dengue,Taluka_007,Dengue,2025-06-02,9,11,28,18,160268,0.159,0.481,0.555,0.99,2,4,30,6,113,21,138.9475500779893,74.3431075110199,25.82747205237983,1.004,1.365,320,128,192
Taluka_007__Malaria,Taluka_007,Malaria,2025-06-02,1,1,28,18,160268,0.159,0.481,0.5,0.99,0,0,27,5,113,21,138.9475500779893,74.3431075110199,25.82747205237983,1.004,1.365,320,128,192
Taluka_007__Influenza,Taluka_007,Influenza,2025-06-02,4,9,28,18,160268,0.159,0.481,0.536,0.99,7,3,28,6,113,21,138.9475500779893,74.3431075110199,25.82747205237983,1.004,1.365,320,128,192
Taluka_007__Cholera,Taluka_007,Cholera,2025-06-02,4,7,28,18,160268,0.159,0.481,0.632,0.99,2,3,28,4,113,21,138.9475500779893,74.3431075110199,25.82747205237983,1.004,1.365,320,128,192
Taluka_007__Dengue,Taluka_007,Dengue,2025-06-09,5,14,20,6,160268,0.159,0.473,0.395,0.99,4,5,20,4,64,10,60.67990597414868,59.639092365785906,25.238275051009428,0.925,1.365,320,124,196
Taluka_007__Malaria,Taluka_007,Malaria,2025-06-09,0,2,20,6,160268,0.159,0.473,0.504,0.99,1,1,16,2,64,10,60.67990597414868,59.639092365785906,25.238275051009428,0.925,1.365,320,124,196
